o,d,km,tau_min,tau_max,tau_bar,ratio,profiles
27,3,3.637108325958252,8.508333206176758,16.850000381469727,13.100000381469727,1.980411410331726,39
31,20,3.0738394260406494,8.300000190734863,16.433332443237305,11.733333587646484,1.9799195528030396,32
1,21,3.2508668899536133,7.366666793823242,14.574999809265137,12.333333015441895,1.9785066843032837,43
36,8,3.057745933532715,8.383333206176758,16.575000762939453,11.533333778381348,1.9771373271942139,32
12,37,1.6254334449768066,3.616666793823242,7.150000095367432,5.925000190734863,1.9769585132598877,41
40,10,1.9312080144882202,5.025000095367432,9.933332443237305,8.116666793823242,1.9767825603485107,36
38,11,1.2874720096588135,4.566666603088379,9.016666412353516,6.650000095367432,1.9744524955749512,37
3,8,3.8624160289764404,8.841667175292969,17.433332443237305,12.716666221618652,1.9717246294021606,45
15,34,3.8624160289764404,5.9666666984558105,11.758333206176758,9.083333015441895,1.9706703424453735,39
10,13,1.2874720096588135,3.358333110809326,6.616666793823242,5.833333492279053,1.9702235460281372,46
12,32,4.1360039710998535,9.683333396911621,19.066665649414062,14.858333587646484,1.969018816947937,32
18,12,5.310822010040283,11.916666030883789,23.441665649414062,16.899999618530273,1.9671329259872437,27
7,35,2.9772789478302,5.150000095367432,10.125,7.099999904632568,1.9660193920135498,37
24,21,1.2874720096588135,3.258333206176758,6.400000095367432,5.150000095367432,1.9641945362091064,42
14,20,6.743134498596191,16.108333587646484,31.633333206176758,20.741666793823242,1.9637868404388428,25
15,17,1.561059832572937,3.200000047683716,6.2833333015441895,5.050000190734863,1.9635416269302368,41
0,17,4.506152153015137,10.266666412353516,20.149999618530273,14.800000190734863,1.9626623392105103,37
26,1,5.841904163360596,10.916666030883789,21.41666603088379,16.983333587646484,1.9618321657180786,31
19,17,4.634899139404297,9.933333396911621,19.483333587646484,14.375,1.9614094495773315,30
9,33,3.2508668899536133,9.541666984558105,18.700000762939453,13.733333587646484,1.9598253965377808,33
32,9,2.3496363162994385,6.3416666984558105,12.416666984558105,9.25,1.9579501152038574,40
8,48,3.025559186935425,5.166666507720947,10.100000381469727,6.300000190734863,1.9548388719558716,43
23,21,5.310822010040283,11.266666412353516,22.016666412353516,16.46666717529297,1.9541419744491577,31
9,40,1.609339952468872,3.9750001430511475,7.766666889190674,6.366666793823242,1.953878402709961,46
7,18,2.4140100479125977,4.650000095367432,9.083333015441895,7.233333110809326,1.9534049034118652,42
27,7,4.506152153015137,11.983333587646484,23.399999618530273,16.96666717529297,1.952712059020996,28
2,30,8.690436363220215,14.483333587646484,28.233333587646484,21.549999237060547,1.9493670463562012,39
14,37,2.8968119621276855,9.241666793823242,18.008333206176758,11.850000381469727,1.948602318763733,29
3,15,1.4484059810638428,3.5166666507720947,6.849999904632568,5.800000190734863,1.9478672742843628,47
32,24,1.609339952468872,5.349999904632568,10.416666984558105,7.233333110809326,1.9470405578613281,39
8,15,3.4761743545532227,8.308333396911621,16.174999237060547,12.233333587646484,1.9468404054641724,40
34,36,2.784158229827881,5.616666793823242,10.916666984558105,9.133333206176758,1.943620204925537,29
15,8,3.540548086166382,8.783332824707031,17.066667556762695,11.966666221618652,1.9430742263793945,38
3,26,4.828020095825195,11.166666984558105,21.683332443237305,15.433333396911621,1.9417909383773804,34
18,29,1.9312080144882202,4.2833333015441895,8.316666603088379,6.150000095367432,1.9416342973709106,35
34,44,1.6898070573806763,3.700000047683716,7.183333396911621,5.316666603088379,1.9414414167404175,25
16,37,1.6576201915740967,3.4000000953674316,6.599999904632568,5.316666603088379,1.941176414489746,42
5,30,5.632689952850342,12.600000381469727,24.45833396911621,18.433332443237305,1.9411375522613525,37
2,24,5.4717559814453125,12.558333396911621,24.375,19.433332443237305,1.9409422874450684,36
16,32,1.7059004306793213,5.558333396911621,10.783333778381348,8.5,1.9400300979614258,44
27,8,3.218679904937744,7.983333587646484,15.483333587646484,11.966666221618652,1.9394571781158447,35
26,0,4.039443492889404,8.133333206176758,15.75,12.433333396911621,1.936475396156311,32
5,16,3.2669601440429688,8.5,16.450000762939453,12.883333206176758,1.9352941513061523,44
5,25,4.667086124420166,8.491666793823242,16.433332443237305,13.633333206176758,1.9352304935455322,39
3,35,5.214261531829834,11.133333206176758,21.516666412353516,14.449999809265137,1.932634711265564,27
11,20,6.598293781280518,13.899999618530273,26.858333587646484,19.16666603088379,1.9322543144226074,32
21,19,5.906277656555176,13.991666793823242,27.03333282470703,20.28333282470703,1.9321024417877197,27
2,29,5.310822010040283,11.116666793823242,21.46666717529297,14.433333396911621,1.9310345649719238,29
12,17,5.9545578956604,14.258333206176758,27.53333282470703,18.850000381469727,1.9310344457626343,26
11,40,1.9312080144882202,6.0833330154418945,11.733333587646484,8.516666412353516,1.9287673234939575,38
34,3,4.988954067230225,10.808333396911621,20.83333396911621,16.383333206176758,1.9275251626968384,32
2,12,1.7059004306793213,5.416666507720947,10.433333396911621,8.016666412353516,1.9261538982391357,48
21,9,2.6232242584228516,7.066666603088379,13.608333587646484,10.5,1.9257075786590576,41
5,14,1.3840323686599731,3.299999952316284,6.349999904632568,5.266666889190674,1.924242377281189,47
25,6,8.207633972167969,16.350000381469727,31.450000762939453,25.28333282470703,1.923547387123108,27
14,33,1.4484059810638428,3.683333396911621,7.083333492279053,4.949999809265137,1.9230769872665405,43
4,34,6.839694976806641,12.058333396911621,23.183332443237305,16.450000762939453,1.9225983619689941,30
28,4,6.598293781280518,12.466666221618652,23.96666717529297,19.316667556762695,1.9224599599838257,34
15,22,2.7358779907226562,6.933333396911621,13.325000762939453,9.75,1.9218751192092896,34
0,28,9.157144546508789,12.300000190734863,23.633333206176758,18.691665649414062,1.9214091300964355,39
2,36,3.540548086166382,8.75,16.808334350585938,12.433333396911621,1.9209524393081665,24
23,33,1.609339952468872,3.1500000953674316,6.050000190734863,4.583333492279053,1.9206348657608032,41
2,1,1.609339952468872,4.300000190734863,8.258333206176758,6.833333492279053,1.9205424785614014,48
5,32,4.184284210205078,11.0,21.116666793823242,16.483333587646484,1.9196969270706177,37
21,25,1.9473013877868652,4.366666793823242,8.366666793823242,6.683333396911621,1.9160305261611938,41
8,16,7.644364833831787,10.933333396911621,20.933332443237305,16.33333396911621,1.914634108543396,35
6,8,2.7358779907226562,5.891666412353516,11.274999618530273,9.016666412353516,1.9137200117111206,45
30,9,6.11549186706543,10.233333587646484,19.58333396911621,14.824999809265137,1.9136807918548584,35
32,0,4.988954067230225,11.616666793823242,22.225000381469727,18.299999237060547,1.9131994247436523,35
8,39,1.8990211486816406,5.316666603088379,10.166666984558105,7.016666889190674,1.9122258424758911,31
31,22,2.2530760765075684,5.766666889190674,11.024999618530273,7.900000095367432,1.9118496179580688,29
20,22,1.3840323686599731,3.8416666984558105,7.3416666984558105,6.016666889190674,1.9110629558563232,35
5,38,4.763646602630615,12.050000190734863,23.016666412353516,17.433332443237305,1.9100967645645142,31
0,27,5.7453436851501465,12.333333015441895,23.516666412353516,17.433332443237305,1.9067567586898804,25
35,18,1.1265380382537842,3.174999952316284,6.050000190734863,4.7833333015441895,1.9055118560791016,34
2,9,2.8968119621276855,7.133333206176758,13.591667175292969,11.016666412353516,1.9053739309310913,44
8,47,3.8624160289764404,6.516666889190674,12.416666984558105,8.266666412353516,1.905370831489563,40
22,20,1.351845622062683,4.2916669845581055,8.175000190734863,6.666666507720947,1.9048542976379395,36
20,18,2.542757272720337,5.633333206176758,10.716666221618652,8.416666984558105,1.9023668766021729,40
2,34,6.469546794891357,12.033333778381348,22.891666412353516,17.100000381469727,1.9023544788360596,26
4,36,3.8946027755737305,9.5,18.066667556762695,12.949999809265137,1.9017544984817505,27
28,6,10.074468612670898,16.816667556762695,31.974998474121094,25.766666412353516,1.901387333869934,28
22,29,3.218679904937744,6.7166666984558105,12.766666412353516,8.899999618530273,1.9007443189620972,25
32,16,1.593246579170227,4.5,8.541666984558105,7.099999904632568,1.8981481790542603,41
1,16,2.8968119621276855,7.0333333015441895,13.316666603088379,10.866666793823242,1.8933649063110352,43
37,5,2.02776837348938,7.25,13.716667175292969,11.116666793823242,1.8919540643692017,37
17,14,5.9545578956604,11.533333778381348,21.808334350585938,17.5,1.890895962715149,33
11,51,4.634899139404297,8.516666412353516,16.09166717529297,12.800000190734863,1.8894325494766235,31
8,13,7.869672775268555,17.33333396911621,32.708335876464844,25.399999618530273,1.8870192766189575,29
30,10,4.184284210205078,11.333333015441895,21.375,16.116666793823242,1.8860294818878174,31
28,3,8.400754928588867,16.875,31.825000762939453,25.633333206176758,1.8859260082244873,30
23,13,3.8624160289764404,9.016666412353516,16.991666793823242,12.516666412353516,1.8844733238220215,38
13,32,2.88071870803833,9.050000190734863,17.049999237060547,12.475000381469727,1.8839777708053589,40
12,26,4.538338661193848,9.433333396911621,17.766666412353516,12.083333015441895,1.8833922147750854,31
4,27,5.455662727355957,10.950000762939453,20.616666793823242,14.316666603088379,1.8828004598617554,32
21,13,1.4484059810638428,3.549999952316284,6.683333396911621,5.400000095367432,1.882629156112671,45
13,16,2.2530760765075684,7.366666793823242,13.866666793823242,11.016666412353516,1.8823529481887817,45
6,26,3.7175753116607666,8.566666603088379,16.125,12.016666412353516,1.8822957277297974,35
39,3,3.218679904937744,7.900000095367432,14.866666793823242,11.783333778381348,1.8818565607070923,26
0,32,5.4717559814453125,12.658332824707031,23.816665649414062,19.78333282470703,1.8815009593963623,33
1,12,1.1748181581497192,3.9083333015441895,7.349999904632568,5.666666507720947,1.8805969953536987,48
20,9,5.149888038635254,9.174999237060547,17.25,13.783333778381348,1.880109190940857,37
25,4,5.568316459655762,10.808333396911621,20.316667556762695,15.783333778381348,1.8797224760055542,33
28,0,9.334172248840332,13.5,25.366666793823242,19.691665649414062,1.8790123462677002,30
31,23,2.3496363162994385,6.983333110809326,13.116666793823242,10.083333015441895,1.8782817125320435,25
14,18,7.917953014373779,17.683332443237305,33.20000076293945,22.649999618530273,1.8774741888046265,26
18,19,3.701482057571411,10.024999618530273,18.816667556762695,14.516666412353516,1.87697434425354,30
1,31,4.506152153015137,12.183333396911621,22.850000381469727,16.100000381469727,1.8755130767822266,25
15,9,5.769484043121338,15.766666412353516,29.549999237060547,20.84166717529297,1.8742071390151978,31
3,18,4.345218181610107,9.216667175292969,17.266666412353516,13.333333015441895,1.873417615890503,43
6,15,1.8346476554870605,5.0,9.366666793823242,7.916666507720947,1.8733333349227905,42
6,28,10.13884162902832,17.691667556762695,33.10832977294922,25.28333282470703,1.8714081048965454,31
16,28,5.4717559814453125,9.241666793823242,17.28333282470703,11.850000381469727,1.8701531887054443,41
10,21,1.9151146411895752,4.741666793823242,8.866666793823242,7.699999809265137,1.8699471950531006,43
40,5,3.3796141147613525,8.991666793823242,16.808332443237305,13.191666603088379,1.8693233728408813,27
4,26,6.405173301696777,15.283333778381348,28.566667556762695,20.850000381469727,1.869138479232788,29
18,42,1.609339952468872,2.9250001907348633,5.4666666984558105,4.0,1.8689457178115845,35
7,29,4.506152153015137,9.149999618530273,17.100000381469727,12.933333396911621,1.8688526153564453,29
8,23,5.149888038635254,12.600000381469727,23.53333282470703,18.133333206176758,1.8677247762680054,33
15,26,4.457871913909912,11.25,21.0,14.875,1.8666666746139526,30
9,21,2.5910375118255615,7.208333492279053,13.449999809265137,10.933333396911621,1.8658958673477173,43
2,28,8.207633972167969,14.375,26.816667556762695,22.316667556762695,1.8655073642730713,43
22,23,4.1360039710998535,11.641666412353516,21.708332061767578,16.899999618530273,1.8647099733352661,25
4,45,1.609339952468872,5.766666889190674,10.75,7.016666889190674,1.864161729812622,28
14,11,3.025559186935425,8.399999618530273,15.658332824707031,12.983333587646484,1.8640873432159424,43
34,15,3.701482057571411,8.316667556762695,15.5,12.133333206176758,1.8637272119522095,35
4,28,7.032815933227539,14.0,26.066667556762695,20.850000381469727,1.8619048595428467,37
14,32,4.05553674697876,11.850000381469727,22.058334350585938,16.516666412353516,1.8614627122879028,35
7,14,5.4717559814453125,15.058333396911621,28.0,22.03333282470703,1.8594355583190918,34
17,23,3.299146890640259,7.516666889190674,13.966666221618652,11.141666412353516,1.858093023300171,36
36,6,2.7278313636779785,7.599999904632568,14.116666793823242,11.975000381469727,1.8574562072753906,29
38,16,1.1265380382537842,3.5,6.5,5.383333206176758,1.8571428060531616,39
11,15,7.258123397827148,16.75,31.08333396911621,22.78333282470703,1.8557214736938477,29
13,40,2.8002514839172363,9.033333778381348,16.75,12.550000190734863,1.8542433977127075,25
22,17,2.092142105102539,5.024999618530273,9.316666603088379,6.883333206176758,1.8540631532669067,36
24,12,5.4717559814453125,11.875,22.0,16.950000762939453,1.8526315689086914,31
32,11,1.2230983972549438,4.166666507720947,7.7166666984558105,5.9666666984558105,1.852000117301941,43
26,12,4.650992393493652,7.800000190734863,14.433333396911621,10.366666793823242,1.850427269935608,26
28,5,5.793623924255371,11.350000381469727,21.0,17.399999618530273,1.8502202033996582,31
16,21,2.0438618659973145,6.300000190734863,11.649999618530273,9.699999809265137,1.8492062091827393,46
2,11,4.296937942504883,10.625,19.625,16.600000381469727,1.8470587730407715,39
40,16,1.0943511724472046,3.299999952316284,6.083333492279053,4.483333110809326,1.843434453010559,34
3,34,5.0211405754089355,9.041666030883789,16.66666603088379,12.883333206176758,1.843317985534668,42
22,8,1.0782577991485596,2.866666555404663,5.2833333015441895,4.349999904632568,1.8430233001708984,41
6,35,4.071630001068115,9.125,16.808334350585938,11.350000381469727,1.84200918674469,27
26,17,3.057745933532715,8.608333587646484,15.850000381469727,11.199999809265137,1.841239094734192,32
26,22,1.8668344020843506,5.216666221618652,9.600000381469727,7.766666889190674,1.840255856513977,32
12,21,4.184284210205078,10.533333778381348,19.383333206176758,15.933333396911621,1.840189814567566,35
2,37,3.2830536365509033,9.5,17.475000381469727,12.408332824707031,1.8394737243652344,29
1,9,1.4484059810638428,3.633333444595337,6.683333396911621,5.7166666984558105,1.8394495248794556,48
29,27,0.9816973805427551,2.683333396911621,4.933333396911621,3.816666603088379,1.8385093212127686,36
32,1,3.8624160289764404,10.383333206176758,19.049999237060547,14.850000381469727,1.834670901298523,39
29,15,2.8324384689331055,6.241666793823242,11.449999809265137,8.333333015441895,1.834445834159851,34
10,32,2.7358779907226562,8.0,14.649999618530273,12.25,1.8312499523162842,38
19,21,5.793623924255371,14.108333587646484,25.83333396911621,20.575000762939453,1.8310691118240356,27
26,8,1.1265380382537842,2.950000047683716,5.400000095367432,4.433333396911621,1.8305084705352783,40
28,1,7.724832057952881,12.949999809265137,23.700000762939453,19.816667556762695,1.8301159143447876,30
6,31,2.02776837348938,4.900000095367432,8.966666221618652,7.416666507720947,1.8299318552017212,37
33,14,1.4484059810638428,4.0,7.316666603088379,5.699999809265137,1.8291666507720947,40
33,10,2.7358779907226562,8.408332824707031,15.375,10.816666603088379,1.8285431861877441,30
29,3,3.8624160289764404,8.383333206176758,15.325000762939453,11.800000190734863,1.8280318975448608,38
23,27,4.023349761962891,6.9666666984558105,12.733333587646484,9.225000381469727,1.8277512788772583,30
34,17,2.4140100479125977,5.150000095367432,9.383333206176758,7.583333492279053,1.8220064640045166,39
33,13,2.4140100479125977,6.441666603088379,11.733333587646484,8.949999809265137,1.8214747905731201,36
32,14,4.023349761962891,10.600000381469727,19.299999237060547,14.699999809265137,1.8207545280456543,29
4,30,7.853579044342041,15.324999809265137,27.899999618530273,22.066667556762695,1.8205546140670776,32
25,23,6.276425838470459,13.0,23.65833282470703,17.174999237060547,1.8198717832565308,27
5,40,3.3796141147613525,9.916666984558105,18.03333282470703,13.283333778381348,1.818487286567688,30
10,25,3.669295310974121,7.766666889190674,14.116666793823242,12.300000190734863,1.8175965547561646,40
17,27,1.2230983972549438,2.4666666984558105,4.483333110809326,3.799999952316284,1.8175674676895142,43
37,9,1.2713786363601685,3.7166666984558105,6.75,5.183333396911621,1.81614351272583,36
1,32,3.910696268081665,10.649999618530273,19.333332061767578,15.800000190734863,1.8153364658355713,39
40,11,1.9312080144882202,6.166666507720947,11.191666603088379,8.699999809265137,1.8148648738861084,33
8,14,7.563898086547852,17.058334350585938,30.899999618530273,24.649999618530273,1.8114312887191772,32
1,25,5.632689952850342,11.116666793823242,20.125,17.399999618530273,1.8103448152542114,38
11,22,6.598293781280518,16.950000762939453,30.66666603088379,23.21666717529297,1.8092427253723145,29
3,25,7.563898086547852,14.683333396911621,26.549999237060547,21.850000381469727,1.8081724643707275,39
12,13,3.701482057571411,9.550000190734863,17.266666412353516,14.533333778381348,1.8080278635025024,37
1,30,7.081096172332764,11.875,21.46666717529297,15.966666221618652,1.807719349861145,41
22,35,2.124328851699829,5.233333110809326,9.441666603088379,6.883333206176758,1.8041402101516724,24
11,49,4.715366363525391,8.916666984558105,16.08333396911621,13.283333778381348,1.8037383556365967,25
0,31,3.331333875656128,9.291666030883789,16.75,12.350000381469727,1.8026907444000244,35
12,30,7.097189426422119,10.100000381469727,18.200000762939453,13.166666984558105,1.8019802570343018,29
6,27,4.329124450683594,9.925000190734863,17.883333206176758,13.316666603088379,1.8018471002578735,31
17,34,2.4140100479125977,4.0333333015441895,7.266666889190674,5.9666666984558105,1.8016529083251953,42
9,30,5.7453436851501465,10.633333206176758,19.149999618530273,13.800000190734863,1.8009403944015503,39
20,16,6.437359809875488,10.866666793823242,19.566667556762695,14.183333396911621,1.800613522529602,31
14,16,3.3796141147613525,10.641666412353516,19.15833282470703,14.333333015441895,1.8003132343292236,40
13,30,4.039443492889404,9.908332824707031,17.825000762939453,12.800000190734863,1.7989909648895264,41
24,16,2.8968119621276855,8.766666412353516,15.758333206176758,12.225000381469727,1.7975285053253174,41
7,22,1.2874720096588135,3.1999998092651367,5.75,4.616666793823242,1.7968751192092896,39
34,18,3.2508668899536133,8.133333206176758,14.591667175292969,11.100000381469727,1.7940574884414673,29
7,17,3.3796141147613525,8.183333396911621,14.666666984558105,11.116666793823242,1.792260766029358,36
9,13,2.092142105102539,6.0,10.75,9.383333206176758,1.7916666269302368,45
18,35,1.0943511724472046,3.383333444595337,6.058333396911621,4.433333396911621,1.7906403541564941,36
22,11,6.8075079917907715,18.458332061767578,33.025001525878906,25.66666603088379,1.7891650199890137,27
18,46,1.2874720096588135,3.383333444595337,6.050000190734863,4.550000190734863,1.7881773710250854,25
24,13,2.397916555404663,5.25,9.383333206176758,7.550000190734863,1.7873015403747559,42
32,3,6.614387512207031,16.78333282470703,29.974998474121094,23.41666603088379,1.785997986793518,24
15,29,2.9611856937408447,5.483333110809326,9.791666984558105,7.75,1.7857143878936768,37
14,28,4.908486843109131,10.883333206176758,19.433332443237305,13.483333587646484,1.7856048345565796,42
20,17,3.5566413402557373,9.083333015441895,16.21666717529297,12.316666603088379,1.7853212356567383,35
17,13,7.225936412811279,15.549999237060547,27.758333206176758,20.950000762939453,1.7851018905639648,28
19,22,2.430103302001953,6.5416669845581055,11.675000190734863,9.216666221618652,1.7847132682800293,32
17,26,3.218679904937744,9.416666030883789,16.799999237060547,11.566666603088379,1.7840708494186401,35
14,13,1.4484059810638428,3.8583333492279053,6.883333206176758,5.800000190734863,1.7840172052383423,45
23,11,5.793623924255371,15.25,27.149999618530273,20.683332443237305,1.7803277969360352,33
30,12,7.225936412811279,9.850000381469727,17.516666412353516,13.116666793823242,1.7783416509628296,30
18,17,2.397916555404663,6.0,10.666666984558105,7.883333206176758,1.7777777910232544,34
11,37,2.53471040725708,7.0,12.433333396911621,9.5,1.7761905193328857,37
8,35,1.4484059810638428,3.008333206176758,5.3416666984558105,3.8499999046325684,1.7756233215332031,48
11,25,2.7358779907226562,6.725000381469727,11.933333396911621,10.041666984558105,1.7744733095169067,42
30,16,4.667086124420166,8.683333396911621,15.408332824707031,11.649999618530273,1.7744721174240112,37
38,21,2.092142105102539,7.0,12.416666984558105,9.449999809265137,1.773809552192688,28
44,34,1.3035653829574585,2.866666555404663,5.083333492279053,4.083333492279053,1.7732559442520142,31
14,21,2.574944019317627,6.4666666984558105,11.466666221618652,9.816666603088379,1.773195743560791,45
0,38,5.857997417449951,10.875,19.28333282470703,15.266666412353516,1.7731800079345703,25
10,33,2.848531723022461,7.733333110809326,13.699999809265137,10.833333015441895,1.7715517282485962,35
1,37,1.6576201915740967,4.516666412353516,8.0,7.0,1.7712178230285645,44
12,24,5.4717559814453125,11.166666984558105,19.775001525878906,16.91666603088379,1.7708956003189087,28
25,10,3.7980422973632812,8.783333778381348,15.550000190734863,13.216666221618652,1.7703983783721924,34
1,13,2.5910375118255615,6.733333110809326,11.916666984558105,9.966666221618652,1.7698020935058594,44
25,1,5.9545578956604,12.558332443237305,22.21666717529297,18.733333587646484,1.7690777778625488,30
15,41,4.586618900299072,8.566666603088379,15.133333206176758,11.699999809265137,1.7665369510650635,27
26,15,4.345218181610107,11.199999809265137,19.78333282470703,15.616666793823242,1.7663689851760864,28
17,18,2.574944019317627,6.5,11.466666221618652,8.666666984558105,1.7641024589538574,39
15,31,1.1265380382537842,2.9666666984558105,5.233333110809326,4.300000190734863,1.7640448808670044,34
3,27,3.7175753116607666,7.650000095367432,13.491666793823242,10.800000190734863,1.7636165618896484,44
32,13,2.8646252155303955,8.016666412353516,14.133333206176758,11.050000190734863,1.7629938125610352,36
20,31,2.8968119621276855,8.266666412353516,14.550000190734863,11.133333206176758,1.7600806951522827,26
1,38,4.345218181610107,10.633333206176758,18.700000762939453,15.133333206176758,1.7586207389831543,31
8,18,1.2874720096588135,3.008333206176758,5.2833333015441895,4.183333396911621,1.756232738494873,47
13,25,2.7358779907226562,5.433333396911621,9.533333778381348,8.100000381469727,1.754601240158081,46
8,29,3.1382129192352295,7.800000190734863,13.683333396911621,9.633333206176758,1.7542734146118164,35
30,28,1.1426314115524292,3.4083333015441895,5.974999904632568,5.2166666984558105,1.7530561685562134,36
16,30,4.667086124420166,9.116666793823242,15.975000381469727,11.683333396911621,1.7522852420806885,43
2,25,6.920162200927734,13.241666793823242,23.191665649414062,20.41666603088379,1.7514158487319946,37
15,18,3.942883014678955,9.433333396911621,16.5,12.283333778381348,1.7491165399551392,36
38,9,2.220889091491699,6.766666889190674,11.833333015441895,8.75,1.7487683296203613,36
32,25,2.269169330596924,7.583333492279053,13.25,9.883333206176758,1.7472527027130127,35
8,27,3.218679904937744,8.866666793823242,15.483333587646484,10.975000381469727,1.7462406158447266,37
27,36,1.4484059810638428,3.308333396911621,5.766666412353516,5.083333492279053,1.7430729866027832,33
21,38,2.2530760765075684,8.408332824707031,14.649999618530273,11.283333778381348,1.7423192262649536,31
20,10,6.228145599365234,12.958333969116211,22.549999237060547,19.28333282470703,1.7401927709579468,30
9,25,4.763646602630615,10.991666793823242,19.116666793823242,15.600000381469727,1.7391963005065918,38
18,15,3.733668804168701,9.258333206176758,16.08333396911621,12.666666984558105,1.7371737957000732,33
3,29,4.023349761962891,8.433333396911621,14.649999618530273,10.833333015441895,1.7371541261672974,42
27,34,1.4484059810638428,3.2333333492279053,5.616666793823242,4.308333396911621,1.7371134757995605,45
7,27,4.570525646209717,10.875,18.866666793823242,14.433333396911621,1.7348659038543701,32
36,23,2.574944019317627,8.108333587646484,14.050000190734863,10.350000381469727,1.7327852249145508,26
18,9,6.582200527191162,15.783332824707031,27.33333396911621,20.816667556762695,1.731784701347351,26
22,9,5.00504732131958,14.683333396911621,25.41666603088379,19.516666412353516,1.7309874296188354,27
17,35,3.395707368850708,9.375,16.200000762939453,10.733333587646484,1.7280000448226929,29
3,45,2.188702344894409,7.2833333015441895,12.583333015441895,9.333333015441895,1.7276887893676758,28
21,32,1.6576201915740967,6.275000095367432,10.833333015441895,8.616666793823242,1.7264275550842285,40
12,38,4.546385765075684,9.441666603088379,16.299999237060547,11.933333396911621,1.72639000415802,29
25,5,4.988954067230225,9.649999618530273,16.65833282470703,14.083333015441895,1.7262521982192993,35
29,34,1.3196587562561035,2.8916666507720947,4.991666793823242,4.25,1.7262247800827026,39
26,18,1.5127795934677124,4.5,7.766666889190674,6.2833333015441895,1.7259259223937988,35
8,42,2.3496363162994385,4.108333587646484,7.074999809265137,5.199999809265137,1.7221094369888306,44
41,17,3.0416526794433594,6.416666507720947,11.050000190734863,8.366666793823242,1.7220779657363892,28
11,21,1.2552851438522339,4.108333587646484,7.066666603088379,5.616666793823242,1.7200809717178345,45
27,22,3.154306411743164,8.683333396911621,14.933333396911621,11.449999809265137,1.7197697162628174,26
6,25,8.593875885009766,17.96666717529297,30.866666793823242,26.549999237060547,1.7179962396621704,30
8,46,2.2450294494628906,5.258333206176758,9.033333778381348,7.183333396911621,1.717908263206482,27
18,31,3.057745933532715,7.599999904632568,13.050000190734863,9.683333396911621,1.7171052694320679,30
31,8,2.8968119621276855,8.058333396911621,13.833333015441895,9.833333015441895,1.7166494131088257,35
23,25,6.276425838470459,11.550000190734863,19.816667556762695,15.841667175292969,1.715728759765625,25
22,31,2.1082353591918945,5.2083330154418945,8.933333396911621,7.099999904632568,1.7152000665664673,29
22,26,1.8990211486816406,5.491666793823242,9.399999618530273,7.383333206176758,1.711684226989746,34
31,18,3.218679904937744,7.775000095367432,13.291666984558105,10.083333015441895,1.7095391750335693,31
32,30,1.9633947610855103,5.766666412353516,9.833333015441895,7.516666889190674,1.705202341079712,37
17,10,7.161562919616699,17.583332061767578,29.941665649414062,23.46666717529297,1.7028436660766602,30
27,17,1.2391917705535889,3.0333333015441895,5.1583333015441895,4.4583330154418945,1.7005494832992554,39
3,31,1.609339952468872,4.116666793823242,7.0,5.699999809265137,1.7004047632217407,41
8,31,2.8324384689331055,6.891666412353516,11.716666221618652,9.233333587646484,1.7001209259033203,35
35,22,2.0760486125946045,5.7833333015441895,9.816666603088379,7.583333492279053,1.69740629196167,24
2,45,1.8829277753829956,6.625,11.241666793823242,9.233333587646484,1.6968553066253662,31
13,38,3.2508668899536133,11.216666221618652,19.016666412353516,15.033333778381348,1.6953938007354736,26
17,39,1.2874720096588135,3.2333333492279053,5.474999904632568,4.416666507720947,1.6932989358901978,31
10,40,2.092142105102539,6.741666793823242,11.383333206176758,9.550000190734863,1.6885042190551758,40
27,29,0.9816973805427551,2.700000047683716,4.558333396911621,3.5999999046325684,1.6882716417312622,41
21,16,2.092142105102539,7.116666793823242,12.008333206176758,10.0,1.6873536109924316,42
32,12,3.8624160289764404,9.841667175292969,16.575000762939453,13.425000190734863,1.6841659545898438,33
32,10,2.574944019317627,7.433333396911621,12.516666412353516,10.233333587646484,1.68385648727417,38
37,16,1.9312080144882202,5.2166666984558105,8.783333778381348,6.824999809265137,1.6837061643600464,34
6,29,4.369358062744141,9.725000381469727,16.34166717529297,12.483333587646484,1.6803770065307617,30
10,37,1.9633947610855103,6.300000190734863,10.566667556762695,8.533333778381348,1.6772487163543701,39
16,14,3.4439876079559326,9.875,16.541667938232422,13.883333206176758,1.6751055717468262,43
28,9,6.968441963195801,12.516666412353516,20.91666603088379,16.600000381469727,1.671105146408081,31
41,29,1.609339952468872,4.199999809265137,7.016666889190674,5.25,1.6706351041793823,25
29,41,1.9312080144882202,4.066666603088379,6.7916669845581055,5.949999809265137,1.6700820922851562,34
15,36,1.1265380382537842,2.7333333492279053,4.558333396911621,4.1583333015441895,1.6676828861236572,36
16,25,4.184284210205078,10.958333969116211,18.258333206176758,13.649999618530273,1.6661596298217773,40
36,15,1.0943511724472046,3.316666603088379,5.516666889190674,4.733333110809326,1.6633167266845703,35
18,36,3.218679904937744,8.75,14.550000190734863,11.050000190734863,1.662857174873352,24
35,19,3.701482057571411,8.841667175292969,14.699999809265137,11.533333778381348,1.6625823974609375,26
11,13,1.9312080144882202,5.641666412353516,9.350000381469727,8.116666793823242,1.6573117971420288,45
17,29,1.6415268182754517,3.2916665077209473,5.449999809265137,4.433333396911621,1.6556962728500366,43
35,17,3.218679904937744,8.791666984558105,14.549999237060547,11.016666412353516,1.6549761295318604,27
