o,d,h,mean_min,n,mean_km
13010,14012,13,6.8688405797101435,138.0,1.322924127536232
13010,14012,14,7.140617283950618,135.0,1.3029693481481481
13010,14012,15,7.288753387533876,123.0,1.3116775203252031
13010,14012,16,7.0024390243902435,123.0,1.321752250406504
13010,14012,17,7.086458333333334,128.0,1.4186080640625
13010,14012,18,6.7414007092198585,188.0,1.384460415957447
13010,14012,19,5.972877846790891,161.0,1.356743591304348
13010,14012,20,5.259112709832135,139.0,1.3423516517985614
13010,14012,21,5.33,140.0,1.389780042857143
13010,14012,22,5.158397932816538,129.0,1.3525941302325581
13010,14012,23,5.160683760683762,78.0,1.4347885076923075
13010,14013,0,5.624324324324324,37.0,1.8616149189189188
13010,14013,9,10.462222222222222,30.0,1.73647786
13010,14013,10,9.28211382113821,41.0,1.708255531707317
13010,14013,11,8.725308641975309,54.0,1.7583529629629626
13010,14013,12,9.056837606837608,78.0,1.733960687179487
13010,14013,13,8.894350282485876,59.0,1.7713650779661019
13010,14013,14,9.049789029535866,79.0,1.7283089316455695
13010,14013,15,8.531638418079096,59.0,1.7211754915254236
13010,14013,16,8.53968253968254,63.0,1.7337445365079365
13010,14013,17,8.096590909090908,88.0,1.8073985477272727
13010,14013,18,7.8032710280373845,107.0,1.7642577757009343
13010,14013,19,7.2216374269005845,114.0,1.7493808140350877
13010,14013,20,6.6887387387387385,111.0,1.7454814648648647
13010,14013,21,6.594007490636704,89.0,1.812767808988764
13010,14013,22,6.189506172839507,81.0,1.7949108098765432
13010,14013,23,6.243103448275862,58.0,1.8793206586206894
13010,14014,6,7.693243243243242,37.0,2.232198075675676
13010,14014,7,9.543229166666666,64.0,2.2445263812499996
13010,14014,8,11.71513605442177,98.0,2.239281657142857
13010,14014,9,13.721825396825398,84.0,2.227211607142857
13010,14014,10,11.239379084967318,102.0,2.2278314509803923
13010,14014,11,11.384313725490196,102.0,2.248500425490196
13010,14014,12,11.949444444444447,120.0,2.3000150833333333
13010,14014,13,11.744014084507043,142.0,2.3281029774647886
13010,14014,14,11.876736111111112,144.0,2.2874979944444447
13010,14014,15,11.132230392156865,136.0,2.2948478397058825
13010,14014,16,10.181518151815181,101.0,2.335773768316831
13010,14014,17,10.03370786516854,89.0,2.317268775280899
13010,14014,18,9.254212454212453,91.0,2.3291217362637364
13010,14014,19,9.015674603174604,84.0,2.348870047619048
13010,14014,20,8.327777777777778,57.0,2.394810856140351
13010,14014,21,8.467924528301888,53.0,2.3648188528301888
13010,14014,22,7.972108843537415,49.0,2.37164166122449
13010,14014,23,6.875000000000001,30.0,2.3748493933333332
13010,15005,11,19.958333333333332,34.0,2.683811117647059
13010,15005,14,18.215151515151515,33.0,2.4447337636363633
13010,15005,15,17.924242424242426,33.0,2.4198621454545455
13010,15006,14,14.290000000000001,35.0,1.901320257142857
13010,15006,17,13.67982456140351,38.0,2.220042178947368
13010,15006,18,12.751984126984128,42.0,2.013207704761905
13010,15006,19,12.228571428571426,35.0,2.0668523714285714
13010,15006,20,10.075238095238095,35.0,2.001099337142857
13010,15007,10,12.93225806451613,31.0,1.879812948387097
13010,15007,11,11.912393162393164,39.0,1.8424879743589746
13010,15007,12,13.210606060606061,33.0,1.861957612121212
13010,15007,13,13.424242424242424,33.0,2.0263053636363635
13010,15007,14,14.203809523809523,35.0,1.827290617142857
13010,15007,15,12.491056910569105,41.0,1.9845909853658537
13010,15007,16,10.988235294117647,34.0,1.937834694117647
13010,15007,17,11.224206349206348,42.0,1.8886754428571428
13010,15007,18,10.627672955974845,53.0,1.8139994641509432
13010,15007,19,10.879444444444447,60.0,1.7895860799999999
13010,15007,20,9.284848484848483,77.0,1.8866898935064937
13010,15007,21,8.91015625,64.0,1.91863503125
13010,15007,22,8.651633986928102,51.0,1.825180894117647
13010,15007,23,8.58131313131313,33.0,1.9902171333333336
13010,15008,8,9.238194444444446,48.0,1.6307978666666665
13010,15008,9,8.522885572139304,67.0,1.5279122
13010,15008,10,9.829113924050633,79.0,1.675954453164557
13010,15008,11,9.445087719298249,95.0,1.6872659368421052
13010,15008,12,10.841102756892234,133.0,1.7154596375939848
13010,15008,13,10.96317204301075,124.0,1.7880546112903224
13010,15008,14,10.399844236760122,107.0,1.7119166242990655
13010,15008,15,11.645870206489677,113.0,1.8662647221238935
13010,15008,16,8.748299319727892,98.0,1.7251139489795917
13010,15008,17,10.149588477366255,162.0,1.7281530024691358
13010,15008,18,9.548269581056466,183.0,1.7781008448087432
13010,15008,19,8.410511363636363,176.0,1.731137777272727
13010,15008,20,6.95246913580247,135.0,1.6809854325925926
13010,15008,21,7.162608695652175,115.0,1.855499048695652
13010,15008,22,7.082078853046596,93.0,1.7235512258064516
13010,15008,23,6.754166666666666,48.0,1.8373298333333332
13010,15011,8,5.092682926829268,41.0,1.1767808097560974
13010,15011,9,6.476404494382022,89.0,1.1692126337078652
13010,15011,10,6.3552805280528055,101.0,1.2154500514851485
13010,15011,11,5.556004901960784,136.0,1.1744631985294116
13010,15011,12,5.660449735449736,126.0,1.187079838095238
13010,15011,13,5.101368159203981,134.0,1.1971568
13010,15011,14,5.446485943775101,166.0,1.137105353012048
13010,15011,15,5.240658174097665,157.0,1.215000447133758
13010,15011,16,4.715264797507788,107.0,1.1560174990654204
13010,15011,17,5.506451612903226,93.0,1.2350386645161293
13010,15011,18,4.685910652920962,97.0,1.1831137670103093
13010,15011,19,4.507751937984495,86.0,1.1778123209302327
13010,15011,20,4.04198717948718,52.0,1.238572823076923
13010,15011,21,4.215064102564102,52.0,1.4032206846153845
13010,15011,22,3.571367521367521,39.0,1.1616133589743591
13010,15012,8,6.048412698412698,63.0,1.3454593301587303
13010,15012,9,7.073636363636364,110.0,1.3617942472727271
13010,15012,10,6.720305164319249,142.0,1.4076058309859156
13010,15012,11,6.490378006872853,194.0,1.3672753546391754
13010,15012,12,6.874235474006117,218.0,1.4351178715596329
13010,15012,13,6.229307568438002,207.0,1.4438189922705313
13010,15012,14,6.6343579234972685,244.0,1.4427996926229507
13010,15012,15,6.225157232704403,212.0,1.4494687716981132
13010,15012,16,6.2600961538461535,208.0,1.440204555769231
13010,15012,17,6.4079526226734345,197.0,1.4716883299492385
13010,15012,18,6.326116071428572,224.0,1.5192456982142857
13010,15012,19,5.843577235772357,205.0,1.5212580741463413
13010,15012,20,5.131654676258993,139.0,1.5358197913669067
13010,15012,21,4.811574074074074,108.0,1.541986140740741
13010,15012,22,4.648837209302326,86.0,1.4933178139534884
13010,15012,23,5.379251700680272,49.0,1.7577934040816328
13010,15013,0,5.2994949494949495,33.0,2.0043598181818183
13010,15013,9,8.90886524822695,47.0,1.86546474893617
13010,15013,10,8.35589430894309,82.0,1.8648717902439027
13010,15013,11,8.64040404040404,99.0,1.895770008080808
13010,15013,12,8.462250712250713,117.0,1.898058347008547
13010,15013,13,8.061835748792271,138.0,1.9175635956521735
13010,15013,14,8.385009861932938,169.0,1.9155907360946747
13010,15013,15,7.8426573426573425,143.0,1.8915934769230767
13010,15013,16,8.256989247311829,124.0,1.9461333306451614
13010,15013,17,8.043513957307061,203.0,1.98051881182266
13010,15013,18,7.89392764857881,258.0,2.0003846689922478
13010,15013,19,7.305867665418226,267.0,2.0350013887640452
13010,15013,20,6.4168115942029,230.0,2.025249433043478
13010,15013,21,6.242929292929293,198.0,2.0355712606060608
13010,15013,22,6.167237442922374,146.0,1.969567610958904
13010,15013,23,5.921345029239767,57.0,2.093553701754386
13010,15014,0,6.7572222222222225,30.0,2.5631421733333335
13010,15014,10,10.779914529914532,39.0,2.376046082051282
13010,15014,11,10.853061224489794,49.0,2.6711759632653065
13010,15014,12,10.385937499999999,64.0,2.3989224375
13010,15014,13,10.47124183006536,51.0,2.4244233764705885
13010,15014,14,10.675964912280701,95.0,2.429086974736842
13010,15014,15,10.457359307359306,77.0,2.3929004753246756
13010,15014,16,9.234117647058822,85.0,2.3954552564705884
13010,15014,17,9.315765765765768,111.0,2.431263284684685
13010,15014,18,9.804482758620688,145.0,2.493922055172414
13010,15014,19,8.600851581508516,137.0,2.4804980613138685
13010,15014,20,8.20327868852459,122.0,2.491706824590164
13010,15014,21,7.972556390977445,133.0,2.564053729323308
13010,15014,22,8.000462962962963,108.0,2.544694368518518
13010,15014,23,7.537037037037038,72.0,2.5727088055555556
13010,15015,14,13.939285714285715,42.0,3.0550637666666667
13010,15015,15,14.476829268292683,41.0,3.226530439024391
13010,15015,16,11.929487179487179,39.0,2.911667446153846
13010,15015,17,11.15128205128205,39.0,2.965724764102564
13010,15015,18,11.530952380952382,42.0,3.0205779095238094
13010,15015,19,10.688364779874215,53.0,2.973938860377358
13010,15015,20,9.648945147679324,79.0,2.941629063291139
13010,15015,21,9.278395061728395,54.0,3.0431427296296296
13010,15015,22,9.426328502415458,69.0,3.109524765217392
13010,15015,23,8.813541666666667,32.0,3.19906616875
13010,16006,18,16.197619047619046,35.0,2.871982182857143
13010,16006,19,13.394607843137255,34.0,2.7884182176470595
13010,16006,20,12.073529411764708,34.0,2.9072253764705884
13010,16006,21,11.164646464646465,33.0,2.770990872727273
13010,16008,10,11.056521739130437,46.0,2.324796586956522
13010,16008,11,10.694871794871794,52.0,2.3118788076923074
13010,16008,12,12.213555555555555,75.0,2.3524259226666664
13010,16008,13,11.854285714285714,70.0,2.3181393171428573
13010,16008,14,12.539273927392736,101.0,2.2866968653465345
13010,16008,15,12.866216216216214,74.0,2.3981340783783787
13010,16008,16,12.528947368421052,76.0,2.536404542105263
13010,16008,17,12.455964912280704,95.0,2.520395844210526
13010,16008,18,11.745098039215685,153.0,2.379298745098039
13010,16008,19,11.140993788819877,161.0,2.4246056546583854
13010,16008,20,8.169333333333334,125.0,2.4881683872
13010,16008,21,8.482777777777777,90.0,2.5434724622222222
13010,16008,22,8.849659863945577,49.0,2.695808718367347
13010,16009,11,9.804999999999998,40.0,2.21686585
13010,16009,12,11.264215686274511,34.0,2.280056111764706
13010,16009,13,10.388518518518518,45.0,2.1865566133333334
13010,16009,14,11.692792792792792,37.0,2.3396323945945947
13010,16009,15,10.682269503546099,47.0,2.2321888212765955
13010,16009,16,9.255208333333332,32.0,2.307391225
13010,16009,17,11.159895833333332,32.0,2.4477055562500003
13010,16009,18,10.512698412698413,42.0,2.3224308904761903
13010,16009,19,9.295138888888888,48.0,2.3898699000000003
13010,16009,20,7.590909090909093,33.0,2.3213510303030302
13010,16009,21,7.116228070175439,38.0,2.328884384210526
13010,16009,22,6.693229166666667,32.0,2.20228120625
13010,16012,0,4.0015624999999995,32.0,1.8487293249999999
13010,16012,6,4.546124031007752,43.0,1.7833732790697678
13010,16012,7,6.050628930817609,53.0,1.7256375886792452
13010,16012,8,6.600282485875707,118.0,1.7539078305084748
13010,16012,9,8.650414078674949,161.0,1.7709737130434784
13010,16012,10,8.10948275862069,232.0,1.6910556258620688
13010,16012,11,7.9453024453024454,259.0,1.731687122007722
13010,16012,12,7.533567251461988,285.0,1.7402329866666666
13010,16012,13,6.960762800417974,319.0,1.7547355448275863
13010,16012,14,7.836174242424241,352.0,1.7644218545454544
13010,16012,15,7.1784537389100125,263.0,1.7490405026615967
13010,16012,16,6.41298449612403,258.0,1.7411436984496123
13010,16012,17,7.083653846153846,208.0,1.8580913509615382
13010,16012,18,6.847795071335928,257.0,1.7902498544747083
13010,16012,19,6.015880503144653,212.0,1.8134680783018868
13010,16012,20,4.892348008385744,159.0,1.773816572327044
13010,16012,21,5.063123359580052,127.0,1.9147344409448814
13010,16012,22,4.791520467836257,114.0,1.8297066438596492
13010,16012,23,4.748464912280702,76.0,1.8795397157894735
13010,16013,9,9.991509433962266,53.0,2.0875872641509434
13010,16013,10,8.743162393162393,78.0,2.0005334153846155
13010,16013,11,9.159190031152647,107.0,2.1163573028037383
13010,16013,12,8.850974025974025,154.0,2.127881888311688
13010,16013,13,8.507407407407406,144.0,2.152939288888889
13010,16013,14,9.057012195121953,164.0,2.084684082926829
13010,16013,15,9.019583333333333,160.0,2.1933292525
13010,16013,16,8.419716775599127,153.0,2.232669989542484
13010,16013,17,8.587363834422659,153.0,2.1847053464052286
13010,16013,18,8.127719298245614,190.0,2.199628971578947
13010,16013,19,7.404954954954957,185.0,2.1801772475675674
13010,16013,20,6.707975460122698,163.0,2.238858517791411
13010,16013,21,6.304315476190475,112.0,2.2325281767857144
13010,16013,22,6.334035087719299,95.0,2.2530759999999996
13010,16013,23,5.906182795698924,62.0,2.221408341935484
13010,16014,0,6.997286821705426,43.0,2.8533972465116277
13010,16014,10,10.802314814814816,36.0,2.5660032222222227
13010,16014,11,10.314516129032258,62.0,2.585845980645161
13010,16014,12,10.472564102564103,65.0,2.571972910769231
13010,16014,13,10.288359788359788,63.0,2.6441711650793653
13010,16014,14,10.816260162601628,82.0,2.6628689170731707
13010,16014,15,10.775,74.0,2.6275737675675677
13010,16014,16,9.99826388888889,96.0,2.620039047916667
13010,16014,17,10.484848484848484,99.0,2.7095433454545463
13010,16014,18,10.554248366013072,153.0,2.698852661437909
13010,16014,19,9.454166666666664,188.0,2.6781814489361704
13010,16014,20,8.133526011560694,173.0,2.709086675144509
13010,16014,21,7.823931623931624,117.0,2.752246500854701
13010,16014,22,7.774912280701755,95.0,2.716904728421053
13010,16014,23,7.34547619047619,70.0,2.7839282942857144
13010,16015,13,12.563095238095238,42.0,3.0416526
13010,16015,14,14.477777777777776,48.0,3.1673822875
13010,16015,15,12.580392156862743,51.0,3.270115768627451
13010,16015,16,11.906249999999998,64.0,3.18699611875
13010,16015,17,11.765543071161048,89.0,3.1318841348314606
13010,16015,18,11.362499999999999,112.0,3.1362013249999996
13010,16015,19,11.347557471264365,116.0,3.201060501724138
13010,16015,20,10.061194029850748,134.0,3.2225232
13010,16015,21,9.588940809968847,107.0,3.210407691588785
13010,16015,22,9.491754385964912,95.0,3.2781408778947365
13010,16015,23,8.569927536231885,46.0,3.2620622086956526
13010,16016,12,14.657751937984495,43.0,3.6550731255813957
13010,16016,13,15.015686274509804,34.0,3.6636151764705884
13010,16016,14,15.411538461538461,39.0,3.6387590051282053
13010,16016,15,15.503191489361702,47.0,3.6617621191489356
13010,16016,16,14.134848484848483,44.0,3.655396354545454
13010,16016,17,13.812295081967212,61.0,3.6835418163934426
13010,16016,18,12.848275862068967,58.0,3.652091910344828
13010,16016,19,12.459615384615384,52.0,3.7191228423076916
13010,16016,20,11.052777777777779,60.0,3.68136525
13010,16016,21,10.404464285714285,56.0,3.6937226821428566
13010,16016,22,10.551960784313723,34.0,3.6342683882352937
13010,17007,15,16.526767676767676,33.0,2.9889832909090908
13010,17007,19,13.59861111111111,36.0,3.28707695
13010,17007,20,11.54,35.0,3.2766162399999996
13010,17007,22,10.060752688172041,31.0,3.1361364322580645
13010,17008,11,13.967543859649123,38.0,2.989560805263158
13010,17008,12,14.366666666666667,49.0,3.1139086816326538
13010,17008,13,13.689583333333335,40.0,2.9289988
13010,17008,14,14.290251572327046,53.0,3.1163502679245285
13010,17008,15,13.128961748633882,61.0,2.991261790163935
13010,17008,16,13.9425,60.0,3.1588661966666667
13010,17008,17,13.408838383838383,66.0,2.9809365909090904
13010,17008,18,13.248630136986302,73.0,2.958540109589041
13010,17008,19,11.901648351648353,91.0,3.145994424175824
13010,17008,20,10.589655172413794,87.0,3.2011067471264374
13010,17008,21,9.892857142857144,91.0,3.106379901098901
13010,17008,22,10.123170731707319,41.0,3.1880632878048787
13010,17009,12,14.172569444444443,48.0,2.8689838291666665
13010,17009,13,11.996759259259258,36.0,2.881612677777778
13010,17009,14,12.203240740740744,36.0,2.723360911111111
13010,17009,15,12.880952380952381,35.0,2.8954325657142856
13010,17009,16,10.873404255319148,47.0,2.8307263361702133
13010,17009,17,11.912295081967214,61.0,2.8556551081967214
13010,17009,18,11.621232876712327,73.0,2.8458863095890408
13010,17009,19,11.167049808429118,87.0,2.8714695195402298
13010,17009,20,8.778385416666667,64.0,2.811567271875
13010,17009,21,8.323809523809524,56.0,2.897386764285714
13010,17009,22,8.535802469135803,54.0,2.9024744925925927
13010,17009,23,8.3625,32.0,3.06026059375
13010,17010,11,12.323737373737373,33.0,3.107489236363637
13010,17012,9,11.459375,32.0,2.4879390562499997
13010,17012,10,10.421621621621622,74.0,2.467944637837838
13010,17012,11,9.977108433734939,83.0,2.459381754216867
13010,17012,12,10.002477477477479,74.0,2.4237965270270267
13010,17012,13,9.286842105263156,95.0,2.3677626505263154
13010,17012,14,9.89786324786325,78.0,2.2831995435897436
13010,17012,15,9.737499999999999,68.0,2.388686561764706
13010,17012,16,8.850537634408601,62.0,2.3722190741935485
13010,17012,17,8.402136752136752,39.0,2.372744871794872
13010,17012,18,8.716666666666669,51.0,2.3196584980392156
13010,17013,6,4.706989247311829,31.0,2.354308677419355
13010,17013,7,7.347163120567375,47.0,2.3352550638297873
13010,17013,8,7.774149659863944,49.0,2.3141652326530613
13010,17013,9,10.407520325203253,82.0,2.4022343414634144
13010,17013,10,10.587023809523808,140.0,2.448955668571428
13010,17013,11,9.761640211640213,189.0,2.382419251851852
13010,17013,12,9.615591397849464,217.0,2.3757418230414746
13010,17013,13,9.059656652360516,233.0,2.365798870386266
13010,17013,14,10.230661040787624,237.0,2.3837245299578056
13010,17013,15,9.31236802413273,221.0,2.414592566515837
13010,17013,16,8.687903225806451,186.0,2.4616845344086022
13010,17013,17,8.838771929824562,190.0,2.4806705568421052
13010,17013,18,8.939743589743589,234.0,2.530583987179487
13010,17013,19,7.772868217054264,172.0,2.4871788302325584
13010,17013,20,6.384166666666666,160.0,2.46400012375
13010,17013,21,6.3205357142857155,112.0,2.5224967589285714
13010,17013,22,6.040034364261167,97.0,2.47705630927835
13010,17013,23,6.196376811594202,46.0,2.5675970130434784
13010,17014,0,6.695736434108526,43.0,2.9926238697674417
13010,17014,9,11.477083333333335,32.0,2.8168479187500006
13010,17014,10,10.595,50.0,2.739740416
13010,17014,11,11.142829457364341,86.0,2.8114795534883723
13010,17014,12,11.431150793650794,84.0,2.8747793690476193
13010,17014,13,10.989971751412428,118.0,2.8243916999999996
13010,17014,14,11.78462643678161,116.0,2.8510290517241383
13010,17014,15,11.326441102756892,133.0,2.8597850796992477
13010,17014,16,10.454010025062658,133.0,2.9367429924812027
13010,17014,17,10.504452054794523,146.0,2.8957097123287676
13010,17014,18,10.343243243243244,185.0,2.9126444259459463
13010,17014,19,9.510119047619048,196.0,2.9342537877551025
13010,17014,20,8.217783985102422,179.0,2.929538243575419
13010,17014,21,8.015776081424937,131.0,3.0051660366412216
13010,17014,22,7.557456140350878,114.0,2.9669735771929826
13010,17014,23,7.901932367149757,69.0,2.965850353623188
13010,17015,0,7.256111111111111,30.0,3.399998973333333
13010,17015,12,13.28125,32.0,3.4409700874999993
13010,17015,15,12.4828125,32.0,3.19705449375
13010,17015,16,12.717647058823529,34.0,3.366833947058823
13010,17015,17,12.447222222222223,66.0,3.4381354545454546
13010,17015,18,11.170657276995305,71.0,3.3648806056338025
13010,17015,19,10.917291666666667,80.0,3.4681277
13010,17015,20,9.769215686274512,85.0,3.434710228235294
13010,17015,21,9.650684931506849,73.0,3.498440610958904
13010,17015,22,9.164383561643836,73.0,3.5026293041095897
13010,17015,23,8.336904761904762,42.0,3.4880528619047615
13010,17016,16,13.927777777777779,30.0,3.9375185333333333
13010,17016,17,14.043023255813955,43.0,3.842954213953488
13010,17016,18,14.338055555555554,60.0,3.9334951833333336
13010,17016,19,12.802564102564103,78.0,3.9045064307692305
13010,17016,20,11.700666666666667,75.0,3.9456725226666665
13010,17016,21,10.796586345381526,83.0,3.9093389253012045
13010,17016,22,10.759259259259261,54.0,3.9241073666666666
13010,17016,23,10.405208333333333,32.0,3.9443917562499995
13010,18008,13,16.5859649122807,38.0,3.6968233842105267
13010,18008,15,17.823015873015873,42.0,3.648220509523809
13010,18008,17,16.285227272727273,44.0,3.688680431818182
13010,18008,18,16.08405797101449,46.0,3.8046896739130434
13010,18008,19,13.598106060606058,44.0,3.8009684727272726
13010,18008,20,11.855208333333332,48.0,3.8241941749999993
13010,18008,21,11.673958333333333,32.0,3.7422184187499994
13010,18008,22,12.18030303030303,33.0,3.7917025757575753
13010,18009,12,16.107070707070704,33.0,3.699531284848485
13010,18009,14,16.875806451612902,31.0,3.6557975096774187
13010,18009,15,16.01969696969697,33.0,3.6707582363636364
13010,18009,17,14.494444444444444,57.0,3.588545859649123
13010,18009,18,14.10727969348659,87.0,3.6287842275862072
13010,18009,19,12.974590163934424,61.0,3.7228519245901643
13010,18009,20,10.98963963963964,74.0,3.704961654054055
13010,18009,21,10.319090909090908,55.0,3.62745236
13010,18010,10,15.410215053763439,31.0,3.5265311677419358
13010,18010,11,14.740555555555552,30.0,3.5738076933333334
13010,18010,12,13.45891472868217,43.0,3.314117604651162
13010,18010,13,13.067676767676769,33.0,3.412776157575758
13010,18010,14,14.420430107526883,31.0,3.435162187096774
13010,18010,15,13.01161616161616,33.0,3.377663284848485
13010,18010,17,12.497619047619047,42.0,3.5233050714285707
13010,18010,18,11.869523809523809,70.0,3.4389296742857143
13010,18010,19,10.713291139240507,79.0,3.5963656151898737
13010,18010,20,9.22753623188406,46.0,3.525154313043479
13010,18010,21,8.459677419354838,31.0,3.3931116903225806
13010,18013,9,10.056439393939392,44.0,2.788547309090909
13010,18013,10,11.61031746031746,84.0,2.9142465166666667
13010,18013,11,10.356166666666669,100.0,2.8829716759999995
13010,18013,12,10.79608843537415,98.0,2.8388429163265303
13010,18013,13,10.0325,100.0,2.8224604920000003
13010,18013,14,11.734873949579832,119.0,2.877337633613445
13010,18013,15,10.38465909090909,88.0,2.8346329545454547
13010,18013,16,9.191350210970464,79.0,2.8391609594936713
13010,18013,17,9.510928961748633,61.0,2.8717485081967213
13010,18013,18,8.792512077294685,69.0,2.830339260869565
13010,18013,19,8.191293532338307,67.0,2.8771155999999998
13010,18013,20,6.84278606965174,67.0,2.8514142000000002
13010,18013,21,6.889930555555556,48.0,2.9078762125
13010,18014,7,10.54047619047619,42.0,3.0094658
13010,18014,8,11.419117647058822,34.0,2.94319885882353
13010,18014,9,12.747435897435897,52.0,3.1979442730769234
13010,18014,10,11.916255144032919,81.0,2.9474764074074074
13010,18014,11,11.912121212121212,88.0,3.025924959090909
13010,18014,12,11.745614035087721,114.0,3.039111536842105
13010,18014,13,11.162725225225227,148.0,3.00272397027027
13010,18014,14,12.632183908045977,174.0,3.059225852873563
13010,18014,15,11.816960784313727,170.0,2.9922363952941176
13010,18014,16,10.280578512396696,121.0,3.0586770231404956
13010,18014,17,10.698717948717947,143.0,3.1229073888111887
13010,18014,18,10.599905303030303,176.0,3.1518375261363634
13010,18014,19,9.367005076142133,197.0,3.154143015228426
13010,18014,20,8.190530303030302,176.0,3.163999015909091
13010,18014,21,8.090899122807018,152.0,3.179928786842106
13010,18014,22,7.507446808510639,94.0,3.162181893617021
13010,18014,23,7.5596774193548395,31.0,3.2560582193548386
13010,18015,0,7.338288288288288,37.0,3.60753134054054
13010,18015,13,11.783750000000001,40.0,3.491060795
13010,18015,14,14.745945945945946,37.0,3.6227548270270273
13010,18015,15,13.195000000000002,40.0,3.60733561
13010,18015,16,12.125862068965516,58.0,3.5899380896551727
13010,18015,17,11.772333333333334,50.0,3.619727528
13010,18015,18,11.373924731182793,62.0,3.5968749000000004
13010,18015,19,10.552222222222222,90.0,3.587576491111111
13010,18015,20,9.429545454545455,132.0,3.6422290272727267
13010,18015,21,9.322814207650275,122.0,3.692907647540984
13010,18015,22,9.46205673758865,94.0,3.7057621595744683
13010,18015,23,8.265300546448087,61.0,3.6310403967213114
13010,19009,13,17.420833333333334,32.0,4.11588705
13010,19009,15,16.704814814814814,45.0,4.050887595555555
13010,19009,16,15.451904761904764,35.0,4.219229668571429
13010,19009,17,15.98671875,64.0,4.207166803125
13010,19009,18,14.952011494252874,58.0,4.159034010344827
13010,19009,19,13.388888888888888,72.0,4.2864323861111115
13010,19009,20,11.94017543859649,95.0,4.240695602105263
13010,19009,21,10.724702380952381,56.0,4.175375153571428
13010,19009,22,11.054545454545455,44.0,4.223785981818181
13010,19009,23,10.288709677419355,31.0,4.206087961290323
13010,19010,14,18.137777777777774,30.0,3.973460459999999
13010,19010,17,14.787121212121212,44.0,4.0507819318181815
13010,19010,18,13.623765432098764,54.0,4.052258514814814
13010,19010,19,12.751944444444444,60.0,4.228004403333333
13010,19010,20,10.846774193548388,62.0,4.1136806967741935
13010,19010,21,10.964634146341462,41.0,4.262003346341463
13010,19010,22,9.593548387096773,31.0,4.039443400000001
13010,19011,13,16.412222222222223,30.0,4.05070878
13010,19011,17,13.967171717171718,33.0,3.8394950969696966
13010,19011,18,12.720588235294118,34.0,3.9750698
13010,19011,19,11.909090909090908,33.0,3.8370567030303033
13010,19011,20,10.935984848484848,44.0,4.072361718181818
13010,19014,6,6.907070707070707,33.0,3.548350860606061
13010,19014,7,8.372916666666669,40.0,3.4789907449999995
13010,19014,8,11.490833333333333,40.0,3.5506063749999996
13010,19014,9,13.31140350877193,38.0,3.6125447894736844
13010,19014,10,13.592543859649123,38.0,3.4545753631578946
13010,19014,11,13.963605442176869,49.0,3.508689636734694
13010,19014,12,13.893678160919539,58.0,3.616020496551724
13010,19014,13,13.36700680272109,49.0,3.5458029877551023
13010,19014,14,14.087195121951218,82.0,3.480884663414634
13010,19014,15,12.90928270042194,79.0,3.450099017721519
13010,19014,16,12.157004830917876,69.0,3.483638005797102
13010,19014,17,11.890880503144654,53.0,3.5930792867924533
13010,19014,18,10.561512027491409,97.0,3.458587797938144
13010,19014,19,9.371899224806201,86.0,3.4580225418604655
13010,19014,20,8.238333333333335,70.0,3.5166378057142853
13010,19014,21,8.349193548387097,62.0,3.6607293580645166
13010,19014,22,7.597948717948718,65.0,3.543271498461539
13010,19015,20,9.264814814814814,36.0,3.72159875
13010,19015,21,9.741919191919193,33.0,3.890213690909091
13010,19015,22,8.904301075268817,31.0,3.8110209483870965
13010,20010,19,14.525185185185185,45.0,4.833384466666667
13010,20010,20,13.79054054054054,37.0,5.005482356756756
13010,20010,21,13.29193548387097,31.0,4.747553
13010,20011,18,14.622222222222224,33.0,4.779252121212121
13010,20011,20,11.85765765765766,37.0,4.8262801729729725
13010,21010,18,18.710416666666667,32.0,5.531100412500001
13010,21010,21,13.573148148148148,36.0,5.352396616666667
13011,1,8,21.521544715447153,41.0,10.096057107317073
13011,1002,20,20.025252525252522,33.0,9.654576963636362
13011,1002,21,19.344761904761903,35.0,9.351185022857141
13011,3001,11,22.9859375,32.0,11.882461306250002
13011,3001,13,22.73921568627451,34.0,11.402173900000001
13011,3001,14,25.013333333333332,30.0,11.691855099999998
13011,4007,18,21.45752688172043,31.0,6.51107815483871
13011,5003,13,24.28737373737374,33.0,6.260332600000001
13011,5004,12,22.41375,40.0,5.341801795
13011,5004,18,26.146969696969702,33.0,5.485411006060605
13011,5005,11,20.40967741935484,31.0,5.568316399999999
13011,5005,12,21.058333333333334,48.0,5.295734437499999
13011,5005,13,20.532407407407405,36.0,5.619725872222223
13011,5005,15,19.47824074074074,36.0,5.132900522222223
13011,5005,17,20.342553191489362,47.0,5.057778965957447
13011,5005,18,22.722764227642276,41.0,5.237027873170732
13011,5005,19,20.477027027027027,37.0,5.220350994594595
13011,5005,21,16.34375,32.0,4.978895625000001
13011,5006,17,18.164516129032258,31.0,4.895508451612904
13011,5006,18,20.229393939393937,55.0,4.75077168
13011,5006,19,18.613596491228073,38.0,4.926697952631579
13011,5006,20,18.992198581560285,47.0,4.965327519148936
13011,6004,17,22.025225225225228,37.0,5.189034108108108
13011,6004,18,24.804074074074077,45.0,5.102680693333334
13011,6006,17,18.72447916666667,32.0,4.2622364062499996
13011,6006,18,18.673899371069183,53.0,4.2428882679245286
13011,6006,19,16.62909090909091,55.0,4.3045455890909095
13011,6006,20,15.007291666666665,32.0,4.2401079812499995
